_id,cate,clink,ilink,info,loc,name,point,rand
ObjectId(5d248a2c7a10db99e1b995a2),喜剧/爱情/奇幻,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2216353367.jpg,https://movie.douban.com/subject/1291552/,七十岁的老太太沈梦君（归亚蕾饰）年纪越大，脾气越大，渐渐的，除了管家李大海（王德顺饰）还愿意留在她的身边，没有一个人愿意与她共处。在儿媳妇杨琴（李宜娟饰）因压力过大而生病入院后，沈梦君终于被家人送入了养老院，气愤和悲伤之中，沈梦君决定在照相馆里留下自己最后的容颜，没想到却因此而开启了一段返老还童的奇幻旅程。    一眨眼之间，满面皱纹的沈梦君变成了二十岁的妙龄少女孟丽君（杨子珊饰），重获青春的沈梦君不仅体会到了年轻带来的机遇与活力，更品尝到了爱情的酸涩滋味。然而，就在她沉浸在幸福的幻觉中不能自拔之时，一场意外将她抛到了人生的十字路口之前，二十岁还是七十岁，沈梦君必须做出选择。,中国大陆/韩国/台湾/香港,重返20岁,7.1,203
ObjectId(5d248a2c7a10db99e1b995a4),剧情/喜剧,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2555440969.jpg,https://movie.douban.com/subject/25870084/,大型影视基地，胸怀明星梦的女子如梦（鄂靖文饰）已经在影视圈摸爬滚打了十多年，却依旧还是籍籍无名的龙套演员。平日里，在片场饱受剧组和其他演员的欺凌嘲笑，回到家则被恨铁不成钢的老爹指责，甚至扬言断绝父女关系。然而如梦一律微笑面对，天大的委屈也藏在心中，死皮赖脸地抓住每一个希望渺茫的机会。在此期间，她结识了热衷于跑龙套的李洋，早已过气却自视甚高的童星马可（王宝强饰），更彻彻底底看清了自己以及爱情的真相。    她是过于平凡的小人物，是一个不该有梦的女孩，是一个直到宇宙灭亡也永远不会得到演戏机会的可悲龙套……,中国大陆/香港,新喜剧之王,5.7,204
ObjectId(5d248a2c7a10db99e1b995a6),喜剧/动画/儿童/奇幻/冒险,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2513247938.jpg,https://movie.douban.com/subject/4840388/,"    我们不知道，在那样的世界里住着那样一群怪物。他们长相滑稽，却必须装作狰狞。因为，在夜深的时候，他们要悄悄的出现在孩子的衣橱里，吓唬刚刚甜美睡去的宝宝。一切，只因为他们是怪物电力公司的员工，而孩子的尖叫，则是怪物王国发电的全部能量。怪物们害怕孩子，却又必须让孩子尖叫。在怪物的国度里，他们都是为全民造福的英雄。    毛怪苏利文（约翰•古德曼）是怪物公司最出色的员工，业绩总是摇摇领先，他吓哭的小孩儿不计其数。他与搭档大眼怪麦克（比利•克里斯托）很受大家的爱戴。一次偶然，毛怪不小心把一个两岁的小女孩阿布（玛丽•吉布斯）带回了怪物世界，引起了极大的恐慌，调皮可爱的阿布把这些可怕的怪物吓的人仰马翻。警方在追捕阿布，而坏蛋亨利（詹姆斯•柯博）也计划利用阿布进行他改革工厂的邪恶计划。    另一方面，在与阿布相处的过程中，毛怪渐渐对她产生莫名的情愫，甚至因此被放逐野外。可是一...",美国,怪兽电力公司,8.6,205
ObjectId(5d248a2c7a10db99e1b995a8),动作/科幻,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p451926968.jpg,https://movie.douban.com/subject/1291579/,不久的将来，网络黑客尼奥（基奴李维斯饰）对这个看似正常的现实世界产生了怀疑。他结识了黑客崔妮蒂（凯莉·安·摩丝饰），并见到了黑客组织的首领墨菲斯（劳伦斯·菲什伯恩饰）。墨菲斯告诉他，现实世界其实是由一个名叫“母体”的计算机人工智能系统控制，人们就像他们饲养的动物，没有自由和思想，而尼奥就是能够拯救人类的救世主。    可是，救赎之路从来都不会一帆风顺，到底哪里才是真实的世界？如何才能打败那些超人一样的特勤？尼奥是不是人类的希望？这是黑客的帝国，程序和代码欢迎大家的到来。.,美国/澳大利亚,黑客帝国,8.9,206
ObjectId(5d248a2c7a10db99e1b995aa),动作/悬疑/犯罪,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2554545271.jpg,https://movie.douban.com/subject/1291843/,电影《雪暴》讲述了在一座极北的边陲小镇，一伙穷凶极恶、作案手法老到的悍匪为抢夺黄金，打劫运金车，并借助大雪掩盖了所有犯罪痕迹。为了探求真相，警察王康浩暗地里搜集证据，熟悉地形，终于在一场灾难级的暴雪降临时，与谋财害命的悍匪发生了惊心动魄的正面对决……,中国大陆,雪暴,6.2,207
ObjectId(5d248a2c7a10db99e1b995ac),剧情/爱情/歌舞,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2425658570.jpg,https://movie.douban.com/subject/26899146/,米娅（艾玛·斯通EmmaStone饰）渴望成为一名演员，但至今她仍旧只是片场咖啡厅里的一名平凡的咖啡师，尽管不停的参加着大大小小的试镜，但米娅收获的只有失败。某日，在一场派对之中，米娅邂逅了名为塞巴斯汀（瑞恩·高斯林RyanGosling饰）的男子，起初两人之间产生了小小的矛盾，但很快，米娅便被塞巴斯汀身上闪耀的才华以及他对爵士乐的纯粹追求所吸引，最终两人走到了一起。    在塞巴斯汀的鼓励下，米娅辞掉了咖啡厅的工作，专心为自己写起了剧本，与此同时，塞巴斯汀为了获得一份稳定的收入，加入了一支流行爵士乐队，开始演奏自己并不喜欢的现代爵士乐，没想到一炮而红。随着时间的推移，努力追求梦想的两人，彼此之间的距离却越来越远，在理想和感情之间，他们必须做出选择。,美国,爱乐之城,8.3,208
ObjectId(5d248a2c7a10db99e1b995ae),剧情/喜剧/动作,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p946770660.jpg,https://movie.douban.com/subject/25934014/,故事围绕一个刚出生的宝宝开始。人字拖（成龙饰）虽有不凡的身手，可是终日沉迷赌博毫无人生目标，便与包租公（许冠文饰）、八达通（古天乐饰）一起爆窃，干着偷偷摸摸的犯罪事。城中女富豪（余安安饰）唯一的孙子出生后，包租公受不了金钱的诱惑，答应把宝宝偷给黑帮老大，以证明BB是否自己死去的儿子与前女友的孩子。    成功偷得孩子后，一连串发生的事情，使人字拖及八达通改变了自己的人生观念。人字拖开始关心家人，八达通也看到了自己老婆（蔡卓妍饰）的不易，开始重新做人。在包租公及黑势利的威胁下，他们还是要把偷来的BB交出来，到底又会发生些什么事，故事有会否大团圆结局呢？,香港/中国大陆,宝贝计划,7.3,209
ObjectId(5d248a2c7a10db99e1b995b0),剧情/悬疑/犯罪,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2556232270.jpg,https://movie.douban.com/subject/1859036/,境外某跨国贩毒集团勾结东山当地不法分子进行大规模的地下冰毒生产，以达到将大量冰毒销往中国内陆省份及海外以获取高额利润的目的。在此复杂危险的环境下，以李飞为代表的缉毒警不畏牺牲拼死撕开当地毒贩和保护伞织起的那张巨大的地下毒网，并冲破重重迷局，为“雷霆扫毒专项行动”的顺利展开扫清障碍。,中国大陆,破冰行动,6.9,210
ObjectId(5d248a2c7a10db99e1b995b2),喜剧/爱情,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2382076389.jpg,https://movie.douban.com/subject/27052168/,陈末（邓超饰）被称为全城最贱，每天和王牌DJ小容（杜鹃饰）针锋相对，谁也不知道他们的仇恨从何而来。陈末的两个兄弟，分别是全城最傻的猪头（岳云鹏饰），全城最纯的茅十八（杨洋饰），三人每天横冲直撞，以为可以自在生活，结果都面临人生最大的转折点。陈末相遇了最神秘的幺鸡（张天爱饰），猪头打造了最惨烈的婚礼，茅十八经历了最悲伤的别离，这群人的生活一点点崩塌，往事一点点揭开。梦想，爱情，友情都离陈末远去。一个失去所有的人，已经弄丢自己的路，直到听到来自全世界的一段语音……,中国大陆,从你的全世界路过,5.2,211
ObjectId(5d248a2c7a10db99e1b995b4),剧情/喜剧/冒险,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2178872593.jpg,https://movie.douban.com/subject/26280528/,"    故事要从一位无名作家（裘德·洛JudeLaw饰）说起，为了专心创作，他来到了名为“布达佩斯”的饭店，在这里，作家遇见了饭店的主人穆斯塔法（F·莫里·亚伯拉罕F.MurrayAbraham饰），穆斯塔法邀请作家共进晚餐，席间，他向作家讲述了这座饱经风雨的大饭店的前世今生。    饭店曾经的主人名叫古斯塔沃（拉尔夫·费因斯RalphFiennes饰），而年轻的穆斯塔法（托尼·雷沃罗利TonyRevolori饰）在当时不过是追随着他的一介小小门童。古斯塔沃为人正直，精明能干，在他的经营和组织之下，布达佩斯大饭店成为了当时首屈一指的度假胜地。古斯塔沃和年迈的D夫人（蒂尔达·斯文顿TildaSwinton饰）情投意合，D夫人去世后，在遗嘱中将一副价值连城的名画留给了古斯塔沃，这一举动惹恼了她的儿子迪米特里（阿德里安·布洛迪Adrie...",美国/德国/英国,布达佩斯大饭店,8.8,212
ObjectId(5d248a2c7a10db99e1b995b6),剧情/悬疑/惊悚,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1832875827.jpg,https://movie.douban.com/subject/11525673/,本片根据美国小说家丹尼斯·勒翰（DennisLehane）的同名小说改编。1954年，联邦警官泰迪（莱昂纳多·迪卡普里奥LeonardoDiCaprio饰）和搭档查克（马克·鲁弗洛MarkRuffalo饰）乘船来到波士顿附近的禁闭岛精神病犯监狱调查一桩离奇失踪案。手刃亲生骨肉的女犯蕾切尔（艾米莉·莫迪默EmilyMortimer饰）从戒备森严的牢室神秘逃脱，藏匿于孤岛深处。泰迪怀疑监狱的主治精神病医师约翰·考利（本·金斯利BenKingsley饰）有意隐瞒内情，并向查克透露他上岛的真实目的其实是寻找当年纵火烧死他妻子德洛丽丝（米歇尔·威廉姆斯MichelleWilliams饰）的管理员，并揭露美国政府利用精神病犯人进行人体科学实验的罪行。但随着调查的逐渐深入，真相却变得越来越扑朔迷离……,美国,禁闭岛,8.7,213
ObjectId(5d248a2c7a10db99e1b995b8),歌舞/运动/真人秀,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2552553650.jpg,https://movie.douban.com/subject/2334904/,《这！就是街舞》第二季是由优酷、灿星出品的街舞选拔类综艺。节目采用“明星队长+专业舞者”的模式，在四位队长的带领下组成四支战队，通过个人选拔、团队作战的表演方式展开比拼，并最终产生总冠军。五月将在优酷独播。,中国大陆,这！就是街舞第二季,9.2,214
ObjectId(5d248a2c7a10db99e1b995ba),剧情/爱情,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2434249040.jpg,https://movie.douban.com/subject/30486671/,2006年，印度孟买。    印度青年杰玛•马利克（戴夫•帕特尔饰）还差一个问题就能赢得2千万卢比。他是怎么做到的？A：他作弊；B：他幸运；C：他是天才；D：一切命中注定。    这是《谁想成为百万富翁》电视猜谜节目的人生版。杰玛•马利克在已经赢得1千万卢比的情况下被警方以欺诈罪逮捕，严刑拷问下杰玛说出他获得1千万卢比的真相——他确实知道答案，但他只知道这些！    出身贫民窟的杰玛年幼就生活艰苦，他与哥哥沙里姆、少女拉媞卡(芙蕾达•平托饰)三人却一起经历了几十年印度的变迁。之前每一个问题，都好像是杰玛的记忆碎片，牵动他关于亲情、爱情与人生的回忆。    而现在，杰玛一方面要洗清自己的犯罪嫌疑，一方面要拯救与拉媞卡的爱。在金钱与爱之前，杰玛能够沉着冷静，选择出正确的答案吗？,英国/美国,贫民窟的百万富翁,8.5,215
ObjectId(5d248a2c7a10db99e1b995bc),喜剧/动画/冒险,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2164225595.jpg,https://movie.douban.com/subject/2209573/,"    自从与玛戈（米兰达·卡斯格拉夫MirandaCosgrove配音）、伊迪丝（达娜·盖伊DanaGaier配音）和阿格蕾丝（埃尔希·费舍ElsieFisher配音）三个可爱的小女孩实现宿命的邂逅，曾经的大坏蛋格鲁（史蒂夫·卡瑞尔SteveCarell配音）可真彻底转型了，他金盆洗手，转而化身为慈祥可亲的爸爸和做得一手烂口味布丁果冻的商人。当然凡事没有尽善尽美的，在此期间，憧憬大坏蛋传奇人生的老搭档纳法利欧博士（拉塞尔·布兰德RussellBrand配音）离他而去，另谋高就。某天，格鲁被身怀绝技却鲁莽的特工露西·王尔德（克里斯汀·韦格KristenWiig配音）绑架，原来露西所在的集团研制出可以改变生物基因的药物，可他们位于南极的实验室被神秘窃贼偷走，因此才委托有过坏蛋经验的格鲁做卧底。    经过一番考虑，格鲁接受了这项任...",美国/法国/日本,神偷奶爸2,8.0,216
ObjectId(5d248a2c7a10db99e1b995be),动作/科幻/冒险,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p457050361.jpg,https://movie.douban.com/subject/4915857/,彼得帕克（托比•马奎尔TobeyMaguire饰）只是美国一个平凡的高中生，当一次他被蜘蛛博物馆偷跑出来的变种蜘蛛咬了一口之后，彼得的生活彻底改变了。他变得和蜘蛛一样，拥有各种蜘蛛特有的超能力：从手指喷出粘力极强的蜘蛛丝、飞檐走壁等等。彼得兴奋异常，开始利用自己的超能力去赚钱。但当他最爱的叔叔被自己放走的罪犯杀死后，彼得发誓要用自己的超能力去打击犯罪。    彼得好友哈利的父亲诺曼（威廉•达福WillemDafoe饰）是一家生物科技公司的老板，因自己公司生产的飞行器没得到军方首脑赏识而苦恼不堪。一次意外诺曼吸入神经毒气而具有了超能力，引发了自身邪恶的本性，骑着自己研发的飞行器去到处破坏、杀人。彼得化身的蜘蛛侠开始出击了！,美国,蜘蛛侠,7.7,217
